docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
156-8-20,franklin,domestic,Franklin Family/Criminal Courtroom #2,Motion Hearing,Monday,22,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
123-6-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,23,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
198-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,23,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
192-9-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,24,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
12-1-21,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,24,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
224-8-16,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Enforcement Hearing,Thursday,25,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
273-10-18,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,25,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
306-10-14,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,25,Mar,11:00,AM,36 Lake Street , St. Albans,05478,family
28-1-10,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,25,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
335-11-99,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,25,Mar,2:00,PM,36 Lake Street , St. Albans,05478,family
55-3-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,26,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
208-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #2,Parent-Child Contact Establishment Hearing,Monday,29,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
14-1-21,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,30,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
143-7-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,30,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
164-8-20,franklin,domestic,Franklin Family/Criminal Courtroom #2,Uncontested Dissolution Hearing,Tuesday,30,Mar,11:30,AM,36 Lake Street , St. Albans,05478,family
110-4-19,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Tuesday,30,Mar,1:30,PM,36 Lake Street , St. Albans,05478,family
221-11-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,31,Mar,8:30,AM,36 Lake Street , St. Albans,05478,family
295-12-19,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,31,Mar,10:00,AM,36 Lake Street , St. Albans,05478,family
195-10-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Wednesday,31,Mar,1:00,PM,36 Lake Street , St. Albans,05478,family
15-1-14,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,1,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
22-1-17,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,1,Apr,9:30,AM,36 Lake Street , St. Albans,05478,family
138-8-20,franklin,juvenile,Franklin Family/Criminal Courtroom #3,Juvenile Confidential Hearing,Friday,2,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
259-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,6,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
260-12-20,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,6,Apr,10:00,AM,36 Lake Street , St. Albans,05478,family
17-1-21,franklin,domestic,Franklin Family/Criminal Courtroom #1,Case Management Conference,Tuesday,6,Apr,1:00,PM,36 Lake Street , St. Albans,05478,family
20-1-21,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference,Wednesday,7,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
187-11-17,franklin,juvenile,Franklin Family/Criminal Courtroom #2,Juvenile Confidential Hearing,Wednesday,7,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
169-7-17,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,15,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
180-5-13,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,15,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
365-12-01,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Child Support Review Hearing,Thursday,22,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
22-1-21,franklin,domestic,Franklin Case Manager Conference Room,Case Management Conference OCS,Thursday,22,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
129-4-07,franklin,domestic,Franklin Family/Criminal Courtroom #3,Magistrate Miscellaneous Hearing,Thursday,29,Apr,8:30,AM,36 Lake Street , St. Albans,05478,family
474-10-09,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Tuesday,9,Mar,8:30,AM,17 Church Street , St. Albans,05478,civil
205-5-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Tuesday,9,Mar,9:15,AM,17 Church Street , St. Albans,05478,civil
85-2-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Tuesday,9,Mar,9:45,AM,17 Church Street , St. Albans,05478,civil
52-1-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Motion Hearing,Tuesday,9,Mar,10:15,AM,17 Church Street , St. Albans,05478,civil
196-7-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Motion Hearing,Tuesday,9,Mar,11:00,AM,17 Church Street , St. Albans,05478,civil
37-1-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Tuesday,9,Mar,1:00,PM,17 Church Street , St. Albans,05478,civil
134-4-17,franklin,civil,Franklin Civil/Probate Courtroom #1,Pre Trial Conference,Tuesday,9,Mar,1:30,PM,17 Church Street , St. Albans,05478,civil
265-11-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Tuesday,9,Mar,2:15,PM,17 Church Street , St. Albans,05478,civil
155-5-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Wednesday,10,Mar,8:30,AM,17 Church Street , St. Albans,05478,civil
280-12-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Wednesday,10,Mar,9:00,AM,17 Church Street , St. Albans,05478,civil
395-10-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Friday,12,Mar,8:30,AM,17 Church Street , St. Albans,05478,civil
248-10-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Oral Argument,Friday,12,Mar,9:15,AM,17 Church Street , St. Albans,05478,civil
284-12-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Small Claims Appeal Hearing - Oral Argument,Friday,12,Mar,11:00,AM,17 Church Street , St. Albans,05478,civil
427-11-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Merits Hearing,Friday,12,Mar,1:00,PM,17 Church Street , St. Albans,05478,civil
389-10-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Bench Trial,Tuesday,30,Mar,8:30,AM,17 Church Street , St. Albans,05478,civil
194-7-20,franklin,civil,Franklin Civil/Probate Courtroom #1,Motion Hearing,Wednesday,31,Mar,8:30,AM,17 Church Street , St. Albans,05478,civil
20-1-21,franklin,civil,Franklin Civil/Probate Courtroom #1,Status Conference,Wednesday,31,Mar,9:00,AM,17 Church Street , St. Albans,05478,civil
60-2-19,franklin,civil,Franklin Civil/Probate Courtroom #1,Motion Hearing,Wednesday,31,Mar,9:30,AM,17 Church Street , St. Albans,05478,civil
27-10-20,grandisle,domestic,Grand Isle Courtroom 1,Uncontested Dissolution Hearing,Thursday,4,Mar,11:30,AM,Grand Isle County Courthouse , North Hero,05474,family
61-6-18,grandisle,criminal,Grand Isle Courtroom 1,Status Conference,Thursday,4,Mar,9:30,AM,Grand Isle County Courthouse , North Hero,05474,criminal
110-10-19,grandisle,criminal,Grand Isle Courtroom 1,Status Conference,Thursday,4,Mar,9:30,AM,Grand Isle County Courthouse , North Hero,05474,criminal
76-7-19,grandisle,criminal,Grand Isle Courtroom 1,VOP Merits Hearing,Thursday,4,Mar,9:30,AM,Grand Isle County Courthouse , North Hero,05474,criminal
78-7-19,grandisle,criminal,Grand Isle Courtroom 1,VOP Merits Hearing,Thursday,4,Mar,9:30,AM,Grand Isle County Courthouse , North Hero,05474,criminal
104-10-18,grandisle,criminal,Grand Isle Courtroom 1,Motion Hearing,Thursday,4,Mar,10:00,AM,Grand Isle County Courthouse , North Hero,05474,criminal
123-11-19,grandisle,criminal,Grand Isle Courtroom 1,Competency Hearing,Thursday,25,Mar,10:00,AM,Grand Isle County Courthouse , North Hero,05474,criminal
374-9-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,8,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
59-1-20,lamoille,criminal,Lamoille Superior Courtroom #2,Criminal Miscellaneous Hearing,Monday,8,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,criminal
13-1-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Criminal Miscellaneous Hearing,Monday,8,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,criminal
495-12-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:30,AM,P.O. Box 570 , Hyde Park,05655,criminal
38-3-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:35,AM,P.O. Box 570 , Hyde Park,05655,criminal
151-3-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:35,AM,P.O. Box 570 , Hyde Park,05655,criminal
336-8-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:40,AM,P.O. Box 570 , Hyde Park,05655,criminal
20-1-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:45,AM,P.O. Box 570 , Hyde Park,05655,criminal
385-11-18,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:50,AM,P.O. Box 570 , Hyde Park,05655,criminal
245-5-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:50,AM,P.O. Box 570 , Hyde Park,05655,criminal
427-9-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,10:50,AM,P.O. Box 570 , Hyde Park,05655,criminal
74-8-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,criminal
390-9-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,criminal
329-8-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:05,PM,P.O. Box 570 , Hyde Park,05655,criminal
342-9-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:10,PM,P.O. Box 570 , Hyde Park,05655,criminal
126-2-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:15,PM,P.O. Box 570 , Hyde Park,05655,criminal
29-2-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:15,PM,P.O. Box 570 , Hyde Park,05655,criminal
514-11-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Monday,8,Mar,1:25,PM,P.O. Box 570 , Hyde Park,05655,criminal
86-11-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Civil Suspension Preliminary Hearing,Wednesday,10,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
58-7-20,lamoille,civil suspension,Lamoille Superior Courtroom #2,Motion Hearing,Wednesday,10,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
262-7-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Wednesday,10,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
394-11-17,lamoille,criminal,Lamoille Superior Courtroom #2,Sentencing Hearing,Monday,15,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
89-2-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Wednesday,17,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
332-8-20,lamoille,criminal,Lamoille Superior Courtroom #2,Confidential Hearing,Wednesday,17,Mar,10:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
198-5-19,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Wednesday,17,Mar,10:15,AM,P.O. Box 570 , Hyde Park,05655,criminal
254-7-20,lamoille,criminal,Lamoille Superior Courtroom #2,State of Vermont v.,Wednesday,17,Mar,12:30,PM,P.O. Box 570 , Hyde Park,05655,criminal
298-6-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,17,Mar,12:30,PM,P.O. Box 570 , Hyde Park,05655,criminal
443-10-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,17,Mar,12:30,PM,P.O. Box 570 , Hyde Park,05655,criminal
357-10-17,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
362-10-17,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
363-10-17,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
337-8-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
448-10-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
450-10-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Monday,22,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
134-2-20,lamoille,criminal,Lamoille Superior Courtroom #2,Motion Hearing,Wednesday,24,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
317-7-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
522-11-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
364-9-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,criminal
116-2-14,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:15,AM,P.O. Box 570 , Hyde Park,05655,criminal
497-11-19,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:15,AM,P.O. Box 570 , Hyde Park,05655,criminal
365-9-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:15,AM,P.O. Box 570 , Hyde Park,05655,criminal
433-10-20,lamoille,criminal,Lamoille Superior Courtroom #2,Status Conference,Wednesday,31,Mar,9:15,AM,P.O. Box 570 , Hyde Park,05655,criminal
94-5-13,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Modification Hearing,Friday,5,Mar,8:30,AM,P.O. Box 570 , Hyde Park,05655,family
74-8-20,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Establishment Hearing,Friday,5,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
43-3-19,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Modification Hearing,Friday,5,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
19-2-19,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Review Hearing,Friday,5,Mar,10:30,AM,P.O. Box 570 , Hyde Park,05655,family
144-12-19,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Establishment Hearing,Friday,5,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,family
151-12-19,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Establishment Hearing,Friday,5,Mar,2:00,PM,P.O. Box 570 , Hyde Park,05655,family
73-8-20,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Establishment Hearing,Friday,5,Mar,3:00,PM,P.O. Box 570 , Hyde Park,05655,family
22-4-16,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Friday,5,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,family
30-9-20,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Friday,5,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
31-9-20,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Friday,5,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
32-9-20,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Friday,5,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
24-2-16,lamoille,domestic,Lamoille Superior Courtroom #2,Parental Rights & Responsibilities Modification He,Friday,5,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,family
41-12-20,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,family
10-2-17,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
11-2-17,lamoille,juvenile,Lamoille Superior Courtroom #2,Juvenile Confidential Hearing,Tuesday,9,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
215-11-13,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Enforcement Hearing,Friday,12,Mar,8:30,AM,P.O. Box 570 , Hyde Park,05655,family
196-12-11,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Enforcement Hearing,Friday,12,Mar,9:30,AM,P.O. Box 570 , Hyde Park,05655,family
108-5-14,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Enforcement Hearing,Friday,12,Mar,10:30,AM,P.O. Box 570 , Hyde Park,05655,family
12-1-13,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Enforcement Hearing,Friday,12,Mar,11:30,AM,P.O. Box 570 , Hyde Park,05655,family
103-8-19,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Review Hearing,Friday,12,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,family
162-10-07,lamoille,domestic,Lamoille Superior Courtroom #1,Magistrate Child Support Review Hearing,Friday,12,Mar,2:00,PM,P.O. Box 570 , Hyde Park,05655,family
96-8-17,lamoille,domestic,Lamoille Superior Courtroom #2,Motion Hearing,Friday,12,Mar,1:00,PM,P.O. Box 570 , Hyde Park,05655,family
93-8-18,lamoille,domestic,Lamoille Superior Courtroom #2,Contempt Hearing,Friday,12,Mar,2:00,PM,P.O. Box 570 , Hyde Park,05655,family
19-12-20,lamoille,mental health,Lamoille Superior Courtroom #2,Confidential Hearing,Friday,12,Mar,3:15,PM,P.O. Box 570 , Hyde Park,05655,family
19-2-15,lamoille,domestic,Lamoille Case Manager Conference Room,Case Management Conference Call,Monday,15,Mar,9:00,AM,P.O. Box 570 , Hyde Park,05655,family
149-11-17,lamoille,domestic,Lamoille Case Manager Conference Room,Case Management Conference OCS,Monday,15,Mar,10:30,AM,P.O. Box 570 , Hyde Park,05655,family
