,docket,county,division,link
4088,674-7-20,washington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_criminal/674-7-20.json
4089,391-3-19,washington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_criminal/391-3-19.json
4090,423-3-19,washington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_criminal/423-3-19.json
4091,1398-10-19,washington,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_criminal/1398-10-19.json
4092,364-10-16,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/364-10-16.json
4093,385-9-12,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/385-9-12.json
4094,97-3-15,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/97-3-15.json
4095,118-6-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/118-6-20.json
4096,225-10-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/225-10-20.json
4097,85-4-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/85-4-20.json
4098,393-12-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/393-12-19.json
4099,153-7-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/153-7-20.json
4100,206-9-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/206-9-20.json
4101,146-7-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/146-7-20.json
4102,463-11-12,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/463-11-12.json
4103,114-4-15,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/114-4-15.json
4104,191-9-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/191-9-20.json
4105,307-7-14,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/307-7-14.json
4106,438-12-10,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/438-12-10.json
4107,86-3-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/86-3-19.json
4108,188-6-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/188-6-19.json
4109,50-2-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/50-2-20.json
4110,239-10-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/239-10-20.json
4111,214-10-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/214-10-20.json
4112,312-8-08,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/312-8-08.json
4113,110-6-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/110-6-20.json
4114,228-10-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/228-10-20.json
4115,419-12-16,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/419-12-16.json
4116,276-9-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/276-9-19.json
4117,378-10-10,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/378-10-10.json
4118,244-10-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/244-10-20.json
4119,10-1-07,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/10-1-07.json
4120,225-7-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/225-7-19.json
4121,37-2-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/37-2-20.json
4122,220-6-18,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/220-6-18.json
4123,79-4-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/79-4-20.json
4124,322-10-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/322-10-19.json
4125,246-6-13,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/246-6-13.json
4126,286-7-06,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/286-7-06.json
4127,280-9-19,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/280-9-19.json
4128,250-7-18,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/250-7-18.json
4129,197-9-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/197-9-20.json
4130,206-9-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/206-9-20.json
4131,24-1-20,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/24-1-20.json
4132,240-12-16,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/240-12-16.json
4133,241-12-16,washington,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/washington_family/241-12-16.json
4134,1077-9-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1077-9-17.json
4135,12-2-20,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/12-2-20.json
4136,963-8-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/963-8-18.json
4137,1285-10-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1285-10-18.json
4138,532-5-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/532-5-19.json
4139,354-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/354-3-19.json
4140,181-2-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/181-2-19.json
4141,73-1-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/73-1-19.json
4142,252-3-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/252-3-17.json
4143,663-6-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/663-6-19.json
4144,1496-12-13,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1496-12-13.json
4145,301-3-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/301-3-18.json
4146,485-4-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/485-4-18.json
4147,1178-11-16,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1178-11-16.json
4148,264-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/264-3-19.json
4149,606-5-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/606-5-19.json
4150,679-6-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/679-6-19.json
4151,750-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/750-7-19.json
4152,822-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/822-7-19.json
4153,860-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/860-7-19.json
4154,902-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/902-7-19.json
4155,230-3-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/230-3-17.json
4156,179-2-20,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/179-2-20.json
4157,1333-11-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1333-11-19.json
4158,1372-11-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1372-11-19.json
4159,1384-11-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1384-11-19.json
4160,1151-9-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1151-9-19.json
4161,937-8-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/937-8-19.json
4162,1338-11-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1338-11-19.json
4163,156-2-16,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/156-2-16.json
4164,547-5-16,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/547-5-16.json
4165,489-4-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/489-4-19.json
4166,532-4-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/532-4-18.json
4167,1199-10-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1199-10-18.json
4168,294-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/294-3-19.json
4169,579-5-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/579-5-18.json
4170,1006-9-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1006-9-17.json
4171,230-3-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/230-3-17.json
4172,1149-9-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1149-9-19.json
4173,1217-9-14,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1217-9-14.json
4174,131-2-15,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/131-2-15.json
4175,348-3-15,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/348-3-15.json
4176,452-4-15,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/452-4-15.json
4177,371-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/371-3-19.json
4178,983-7-14,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/983-7-14.json
4179,272-3-18,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/272-3-18.json
4180,198-3-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/198-3-17.json
4181,323-4-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/323-4-17.json
4182,426-5-17,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/426-5-17.json
4183,189-2-15,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/189-2-15.json
4184,666-6-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/666-6-19.json
4185,205-2-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/205-2-19.json
4186,259-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/259-3-19.json
4187,373-3-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/373-3-19.json
4188,525-5-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/525-5-19.json
4189,752-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/752-7-19.json
4190,763-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/763-7-19.json
4191,852-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/852-7-19.json
4192,876-7-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/876-7-19.json
4193,1047-8-19,windham,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/windham_criminal/1047-8-19.json
