docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
240-3-14,bennington,criminal,Family/Criminal Courtroom 3,VOP Merits Hearing,Wednesday,16,Jun,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
459-6-20,bennington,criminal,Family/Criminal Courtroom 3,State of Vermont v.,Monday,21,Jun,08:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
465-6-20,bennington,criminal,Family/Criminal Courtroom 3,State of Vermont v.,Monday,21,Jun,08:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
911-8-19,bennington,criminal,Family/Criminal Courtroom 3,State of Vermont v.,Monday,21,Jun,08:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
29-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
231-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
232-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
233-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
241-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
569-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
254-2-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1320-11-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
35-1-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
148-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
188-2-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
704-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
687-7-17,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
541-5-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
542-5-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
678-6-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
967-8-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1199-10-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
333-4-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
480-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1455-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
564-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
564-6-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1008-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1114-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
421-5-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Monday,21,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
532-7-20,bennington,criminal,Family/Criminal Courtroom 3,Bench Trial,Tuesday,22,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
294-3-20,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
26-1-15,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
242-2-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
309-3-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
387-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
395-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
476-4-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
598-5-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
742-6-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,23,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
301-3-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,25,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1376-11-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,25,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
509-7-20,bennington,criminal,Family/Criminal Courtroom 3,State of Vermont v.,Monday,28,Jun,08:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1130-12-17,bennington,criminal,Family/Criminal Courtroom 3,State of Vermont v.,Monday,28,Jun,08:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
325-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
392-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
398-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
700-8-17,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Monday,28,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1032-11-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
431-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
437-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
561-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
512-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
635-5-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
724-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
728-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
824-7-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
906-8-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,29,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1419-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Wednesday,30,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1302-11-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
90-1-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
641-5-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
640-5-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
456-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
463-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
45-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
118-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
153-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
517-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
559-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
79-1-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Friday,2,Jul,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
232-2-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
793-7-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1030-9-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
495-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,9,Jul,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1435-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,12,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
72-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,12,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
324-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,12,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
551-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,12,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
549-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1054-10-12,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
283-3-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
424-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
631-4-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
750-6-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1169-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
663-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,16,Jul,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
692-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,23,Jul,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
334-4-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
361-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
363-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
559-6-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1445-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,2,Aug,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
165-2-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,6,Aug,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
287-3-18,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,1,Oct,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
194-8-04,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,28,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
162-6-09,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,28,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
123-6-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Establishment Hearing,Wednesday,28,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
57-5-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Wednesday,28,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
256-11-16,bennington,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Wednesday,28,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
162-6-05,bennington,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Wednesday,28,Apr,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
108-6-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,29,Apr,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
77-3-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,29,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
220-9-17,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Thursday,29,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
184-8-19,bennington,domestic,Family/Criminal Courtroom 2,Status Conference,Friday,30,Apr,8:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
77-3-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Friday,30,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
242-11-18,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Tuesday,1,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
144-5-01,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,2,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
74-6-20,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Wednesday,2,Jun,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
157-8-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Establishment Hearing,Wednesday,2,Jun,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
223-8-09,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,2,Jun,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
132-5-03,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Review Hearing,Wednesday,2,Jun,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
110-5-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Establishment Hearing,Wednesday,2,Jun,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
15-1-16,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Wednesday,2,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
