docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
1319-5-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,5,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1320-5-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,5,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
241-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,5,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3760-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
293-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4199-12-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4174-12-19,chittenden,criminal,Family/Criminal Courtroom 2A,Confidential Hearing,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
700-2-19,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3332-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3830-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
127-1-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
643-2-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1184-4-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2130-6-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2138-6-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2221-6-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2220-6-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2162-6-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2371-7-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2392-7-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2857-8-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2981-8-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3018-8-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3055-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3137-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3730-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3822-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4331-12-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
230-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1013-3-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1467-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,5,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
364-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1222-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1243-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1321-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1322-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1287-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,5,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3811-6-00,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Monday,8,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3785-7-04,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Monday,8,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
5177-9-04,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Monday,8,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
166-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,8,Mar,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
11-1-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Status Conference,Monday,8,Mar,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4211-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4150-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4113-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1668-7-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3254-10-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3929-11-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3685-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2235-6-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2613-7-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2615-7-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3039-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3040-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3041-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3139-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3220-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3632-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3835-11-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4383-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
57-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
366-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
626-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
396-1-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
708-2-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1465-4-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1655-5-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1850-5-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1905-6-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2406-7-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2766-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2811-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2968-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3090-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3096-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3815-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
311-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
497-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
938-3-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
979-3-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1127-4-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1881-8-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1133-4-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1134-4-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Monday,8,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1275-5-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Tuesday,9,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
467-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Tuesday,9,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1726-7-20,chittenden,criminal,Family/Criminal Courtroom 3A,Change of Plea Hearing,Tuesday,9,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1815-6-17,chittenden,criminal,Family/Criminal Courtroom 3A,VOP Change Of Plea Hearing,Tuesday,9,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1584-7-20,chittenden,criminal,Family/Criminal Courtroom 2B,State of Vermont v.,Tuesday,9,Mar,09:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
90-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
96-4-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1369-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
80-3-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1382-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
351-11-19,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3886-11-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
102-4-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1458-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
103-5-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,11:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1316-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,11:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
104-5-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
105-5-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1671-7-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
106-5-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,2:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1346-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,2:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
109-4-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1260-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
110-6-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,10,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1340-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,10,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3373-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4319-12-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
325-1-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
915-3-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3450-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
768-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1091-4-18,chittenden,criminal,Family/Criminal Courtroom 3A,VOP Status Conference,Wednesday,10,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2478-8-18,chittenden,criminal,Family/Criminal Courtroom 3A,VOP Status Conference,Wednesday,10,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1147-4-18,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3979-11-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3980-11-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2465-7-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
174-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
712-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,11:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3829-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1338-6-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1350-6-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Wednesday,10,Mar,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4281-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1883-5-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Wednesday,10,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
262-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
386-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
542-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,2:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
733-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1453-6-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1901-8-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
946-3-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,11,Mar,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1560-7-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1588-7-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1980-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1981-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1984-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3398-9-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4255-12-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1878-8-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
347-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
663-2-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1492-4-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1996-6-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1056-3-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2893-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3031-8-19,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
314-1-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
627-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
628-2-20,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Thursday,11,Mar,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3777-10-19,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Thursday,11,Mar,11:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1294-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,12,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1899-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,12,Mar,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3002-9-18,chittenden,criminal,Family/Criminal Courtroom 3A,Pre Trial Conference,Friday,12,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3062-9-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,12,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3260-10-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,12,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4126-12-18,chittenden,criminal,Family/Criminal Courtroom 3A,Status Conference,Friday,12,Mar,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
